,LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4
cat__ID_ARTISTA_10882,0.05880125089506012,-0.002400786414418891,0.02114012922002818,0.0435829461788039
cat__ID_ARTISTA_10885,-0.009309989256172366,-0.016164771827848073,0.14613116506786095,-0.1889634684744031
cat__ID_ARTISTA_10887,-0.04885526738625203,0.05745559217509603,-0.03345026411689786,0.28819605745215066
cat__ID_ARTISTA_10891,0.05704177235677385,-0.022389238096034745,-0.01936876351766945,0.06226797223653758
cat__ID_ARTISTA_10894,0.05638345869234944,-0.050771062326213756,0.023937638105675525,-0.022906151381138773
cat__ID_ARTISTA_10900,-0.040957552193653116,0.1045573227216614,0.03135964094382373,0.1507439277818722
cat__ID_ARTISTA_10906,0.00832894811535481,0.10852426425600356,-0.05287390251651493,0.17188430530640683
cat__ID_ARTISTA_10907,0.024976068523361608,-0.029308957007069994,0.04803088719978824,-0.009421550979156696
cat__ID_ARTISTA_10912,-0.01252187349910831,0.0055776328677455324,-0.034869863212442634,-0.09899269611678888
cat__ID_ARTISTA_10918,-0.07424732994914549,0.017859285180702685,0.009097968488042422,0.27122182745358664
cat__ID_ARTISTA_10921,-0.12001165975790855,-0.02422075848028411,0.07269239971529262,-0.16020774479288738
cat__ID_ARTISTA_10922,0.06237764123681693,-0.06490558050583714,0.00019615437791670382,0.08602860153876495
cat__ID_ARTISTA_10923,0.06545504839374014,-0.017497611199165507,-0.03589282528139341,-0.1031529649475104
cat__ID_ARTISTA_10934,0.08789250763984428,-0.10311630000780628,0.10793262135391202,0.07689302821126488
cat__ID_ARTISTA_10935,-0.029961101373024896,-0.15351456868694732,-0.021981637445828345,0.09067647407820888
cat__ID_ARTISTA_10937,0.01990929249663485,0.028537650805997086,0.039659009681382924,-0.08775615122586773
cat__ID_ARTISTA_10942,0.07606661067407994,0.026904295022037276,0.03381301734111932,0.05712107922589037
cat__ID_ARTISTA_10945,-0.023991455186751706,0.05156076974174415,-8.020636173789852e-05,-0.06245625865383439
cat__ID_ARTISTA_10948,0.10806879670167559,-0.04911999979365606,0.05334910987424747,0.05405427666226116
cat__ID_ARTISTA_10950,0.10993366376505448,0.03668546351255107,0.03182504258790267,0.07504078766844026
cat__ID_ARTISTA_10961,0.0723780874276825,0.23642101377062974,-0.027802660081098274,-0.19640850572912832
cat__ID_ARTISTA_10962,-0.1791230206797402,0.3999860865178426,-1.8304971843752702,-0.12772229218536163
cat__ID_ARTISTA_10966,-0.0110138431323505,0.0003479881210470242,0.005515218738943785,-0.06615438656978018
cat__ID_ARTISTA_10971,0.04305231444195934,-0.006892245768976859,-0.0021911453094315024,-0.022404820213687386
cat__ID_ARTISTA_10980,0.014170245184978995,-0.1879737366198781,0.0907057578696477,0.003486592898657457
cat__ID_ARTISTA_10981,0.08058267733473881,0.018547019971979994,0.020658690589270744,-0.13071173979625256
cat__ID_ARTISTA_10984,0.0834709206539964,-0.042413070909889335,-0.06490075732958445,0.07210843698590165
cat__ID_ARTISTA_10992,0.013815529884707297,-0.0004955751309672252,-0.03256127964314142,-0.07278180365996595
cat__ID_ARTISTA_10994,0.07757929203982633,-0.05324939682564551,0.027326209541195585,-0.02652771077194922
cat__ID_ARTISTA_10998,0.05551994581694702,0.43304933473627727,0.05194128381495483,-0.03777579752833188
cat__ID_ARTISTA_11005,-0.056069862111766254,-0.1443422507324791,-0.0069517003507807455,-0.012998941370071012
cat__ID_ARTISTA_11007,0.03230089182813275,-0.005852610884593809,0.0005103230749106817,0.050586233275346185
cat__ID_ARTISTA_11011,0.06202574934227762,0.006874421029133054,-0.03103361187077571,0.04315760447817242
cat__ID_ARTISTA_11012,-0.33323161112629135,0.03797251141378755,0.10344645227014014,0.011439490444492684
cat__ID_ARTISTA_11016,0.0038920349634229677,-0.06285143581464492,0.004499393080272313,-0.10610778962828486
cat__ID_ARTISTA_11019,0.076781308797617,-0.06643961804604483,0.01989870803203187,0.052680009904830016
cat__ID_ARTISTA_11021,0.040774437651094314,0.11670199869677979,0.022044749221579014,0.06645660870855744
cat__ID_ARTISTA_11029,-0.02300873358340111,-0.08791672709933626,0.09112634858007174,-0.10066943988467798
cat__ID_ARTISTA_11039,-0.17768728319328903,-0.03503823508825204,-0.019879150667648303,-0.10587154065610338
cat__ID_ARTISTA_11047,0.029159260053506938,-0.008567935376958543,0.012050959355700141,-0.10100230970981765
cat__ID_ARTISTA_11052,0.07905276910260034,-0.02158376570329969,0.022419257603728197,-0.08235343896343779
cat__ID_ARTISTA_11065,0.12691849265957578,-0.07192264424530496,0.07000675353374247,-0.06782375322071872
cat__ID_ARTISTA_11068,-0.028187095974821073,0.0341646312840441,-0.051673042235390036,0.09040846377409463
cat__ID_ARTISTA_11070,0.042786718760186,-0.0876728166852777,-0.012317847798399329,0.09953666682908806
cat__ID_ARTISTA_11076,-0.10379589617659415,-0.029469966155703728,0.04803523666939909,-0.038168204029737154
cat__ID_ARTISTA_11084,0.22490061386855464,0.407493019693588,0.14165588160016665,-0.12921484293679017
cat__ID_ARTISTA_11085,-0.005980750617456113,-0.016347017209119234,0.030138623043257155,-0.13958445562675859
cat__ID_ARTISTA_11086,-0.02362465857773834,0.03529040491178509,-0.04128642661519667,0.11767975529140438
cat__ID_ARTISTA_11098,0.02945665772753735,0.14223775593127813,0.1268696725063118,-0.023986665530133695
cat__ID_ARTISTA_11102,-0.13978006791405917,0.023406650862482017,-0.12002548842601228,0.009664211109781147
cat__ID_ARTISTA_11115,0.015252587083151421,0.08149202850668699,0.04144010882473632,0.0013194139180898335
cat__ID_ARTISTA_11116,-0.004211582461749545,-0.02002566772101455,-0.03145597173576915,0.0014040247599609531
cat__ID_ARTISTA_11120,0.01993889364838583,0.07238425815263888,-0.027483373085948594,0.06055226562050852
cat__ID_ARTISTA_11125,-0.06584676077898137,0.18444653918453321,0.0345117226752373,-0.13310130118004934
cat__ID_ARTISTA_11132,-0.015779443547544306,0.030671860637515872,-0.13740523919705214,-0.16657766913137242
cat__ID_ARTISTA_11134,-0.012994747429438559,0.04990336530550708,-0.02237076801961564,-0.04476869976556722
cat__ID_ARTISTA_11136,0.05019031593973941,0.15120149905124677,-0.03506245693781684,0.1331280697542575
cat__ID_ARTISTA_11138,-0.0641176214087656,-0.0003411744631903353,-0.05289845929265088,-0.0360535842277334
cat__ID_ARTISTA_11141,-0.0997698098275424,-0.04215809872308326,0.022118960107899578,-0.0012376254908670606
cat__ID_ARTISTA_11143,0.09551056832755676,0.06666598064063217,-0.0020764744274691083,-0.26422936010968723
cat__ID_ARTISTA_11146,-0.051470801097962725,0.0018227253238509429,0.04716676218875355,-0.09152208927955216
cat__ID_ARTISTA_11147,2.1051261015074347,-0.5757796533338116,-0.41603412474228374,-0.22694278622978856
cat__ID_ARTISTA_11149,0.003349749018959694,0.06862955647062721,0.03340141279436938,0.0018439317875303704
cat__ID_ARTISTA_11154,-0.05078132409171259,-0.054420775137156874,0.03692824701156111,-0.04655420206599898
cat__ID_ARTISTA_11155,-0.009157551290817427,0.026447850242398555,0.022472088426459248,-0.056108627630463974
cat__ID_ARTISTA_11157,-0.002654378619505995,0.01900334140105576,-0.048334985153140636,0.09479749105091831
cat__ID_ARTISTA_11158,-0.07933138095565472,0.01980319242091751,-0.07042245298772087,-0.05527743965250325
cat__ID_ARTISTA_11160,-0.10665624320133046,0.006784395640818403,-0.062318027531671205,0.06074532345876042
cat__ID_ARTISTA_11162,-0.07451772859420737,0.14499424366989572,-0.1815360032597879,0.09229236803745894
cat__ID_ARTISTA_11169,-0.057119921497789224,-4.7246994475020915e-05,0.019023358421896237,-0.14224228288416166
cat__ID_ARTISTA_11170,-0.053015450007167994,0.11491690732425361,0.020199235454102113,-0.03655502451931373
cat__ID_ARTISTA_11172,0.002631787304574934,0.02011294465616896,-0.023416683864569864,0.13354735776523016
cat__ID_ARTISTA_11175,-0.002492214735446279,0.0746995977602727,-0.051120157486707334,0.025028187222236303
cat__ID_ARTISTA_11177,-0.019719518715156897,0.11731811011281079,-0.045817000666075844,0.13603550485157265
cat__ID_ARTISTA_11182,-0.0229432203288963,0.07034821208914802,0.04338183811861141,0.013796189986222887
cat__ID_ARTISTA_11184,-0.07235457925373193,0.0621165762217713,0.034371483862923546,0.019479414505710602
cat__ID_ARTISTA_11186,-0.2614430213802106,-0.026549351716725754,0.1623894637696639,-0.14111242746699743
cat__ID_ARTISTA_11196,0.009762761305392895,-0.014697148021727016,0.056596481741200695,-0.02859393720694133
cat__ID_ARTISTA_11204,0.02459816903710193,0.06199043497411412,0.038436660826585776,-0.16087787010473317
cat__ID_ARTISTA_11205,-0.06332468685569892,0.0129907762559387,0.045582816969941306,0.06287491874344096
cat__ID_ARTISTA_11207,-0.03894019498651207,-0.028242639053659244,-0.2033475308783988,-0.11462265432092378
cat__ID_ARTISTA_11211,-0.03668785068696689,0.011636745819491945,-0.059588338219253675,0.3209242210047132
cat__ID_ARTISTA_11214,-0.4557686181835606,0.06619362621129121,0.08581634928149165,-0.07196141467362513
cat__ID_ARTISTA_11216,-0.5787616266109662,0.03290390114800658,0.2397518214934518,-0.018108534772943625
cat__ID_ARTISTA_11217,-0.14403245164592837,0.023709411911544992,0.02656263124689957,0.03734680526433615
cat__ID_ARTISTA_11224,0.11076392347512354,-0.010685777318963247,0.03867710111247887,-0.05953382480323381
cat__ID_ARTISTA_11227,0.07938007840372033,-0.052471619738853476,0.07426627216644077,-0.10577201980886433
cat__ID_ARTISTA_11236,0.0013030846024411832,0.08168076829369435,-0.035936646649778026,-0.014070278484939884
cat__ID_ARTISTA_11238,0.00021965135053118173,-0.00828494769385255,0.08059052879803327,-0.01659637415339682
cat__ID_ARTISTA_11248,0.0668878507904042,-0.13585641338875334,0.02183307006835385,0.13895574050061504
cat__ID_ARTISTA_11250,-0.4644603531658976,0.017661468636749278,0.13524803871144017,0.08009916720255734
cat__ID_ARTISTA_11251,0.10527781608118124,0.03959818767736489,0.002008908742691721,0.3586785720138283
cat__ID_ARTISTA_11255,0.04423138196580465,0.06722302028706739,0.0009640240391848654,-0.13483220370748186
cat__ID_ARTISTA_11258,0.0032388126109027613,-0.03254312148910188,0.05272402248089724,-0.17704273369737897
cat__ID_ARTISTA_11259,-0.069129079342756,0.015555913907738025,0.09910594387104946,0.08325783861003229
cat__ID_ARTISTA_11266,0.02804900975081194,-0.037256600448059396,0.038426730820014784,-0.15245914348789677
cat__ID_ARTISTA_11267,0.0481498728571705,-0.1241945909430181,0.012681550014898605,-0.00937842604619159
cat__ID_ARTISTA_11271,-0.026101178402675288,-0.02468546612790469,-0.000650352184350428,0.04729961318160861
cat__ID_ARTISTA_11272,-0.019251822748039757,0.002818964351740366,-0.06522701215069927,-0.022850158463184854
cat__ID_ARTISTA_11286,0.020323296009830835,-0.03235860985960384,0.05415088093403045,-0.1500356667973946
cat__ID_ARTISTA_11290,0.029664466403450548,-0.06567165507593212,-0.021404217161516192,0.019839413733724644
cat__ID_ARTISTA_11292,-0.08239971444710534,0.000933341510094692,-0.03834759071222416,-0.08954153313346748
cat__ID_ARTISTA_11295,0.034300539263361705,-0.13207333650575642,0.0406813703566033,-0.024728677231843948
cat__ID_ARTISTA_11297,0.06699617366866858,-0.05369794607569292,-0.016735653591480052,0.08657196364551012
cat__ID_ARTISTA_11318,0.04308424000009489,-0.11586158998921861,0.028059674179899703,-0.03364737571550744
cat__ID_ARTISTA_11322,-0.15116681190521325,0.11362752994470728,-0.39481650054349937,0.06371526828424884
cat__ID_ARTISTA_11323,-0.1952134613422575,0.04656245403257245,-0.1336091841422482,-0.05179706051053096
cat__ID_ARTISTA_11325,-0.16256464537729542,-0.04997266377871753,0.0668582190409973,-0.1109333170058053
cat__ID_ARTISTA_11327,-2.137374884097349,0.4390948986368401,0.5319505271120835,0.21571289040194544
cat__ID_ARTISTA_11329,0.059258022168440984,-0.051233440600256225,0.016605499808467327,0.0020254906609249034
cat__ID_ARTISTA_11331,0.041822202904678946,-0.1236658511733315,0.010244982613110808,0.0551273536510005
cat__ID_ARTISTA_11333,-0.055110762262174595,-0.12347882075232744,0.052588685700658534,-0.019243827151649344
cat__ID_ARTISTA_11340,0.0014758941371979233,0.047140980932108806,-0.06357238159835013,-0.029273534275229798
cat__ID_ARTISTA_11342,-0.03291203849378972,-0.11964715305578097,0.14457479700534223,0.26562749729581764
cat__ID_ARTISTA_11344,-0.016625118885116103,-0.01903923982196037,-0.03748447436601249,0.05957345922842799
cat__ID_ARTISTA_11353,0.0843440661089717,-0.05170440995174191,0.01952152183730869,0.04175804355702701
cat__ID_ARTISTA_11360,-0.02211318743698132,-0.018549449637581313,0.03165187187896614,-0.15454113864181263
cat__ID_ARTISTA_11369,-0.014553876192292113,-0.026208576089355323,0.038825629207185616,-0.07588613220813378
cat__ID_ARTISTA_11370,-0.16704653841709957,0.39210377162490223,-1.31204442894719,-0.02418289138258834
cat__ID_ARTISTA_11373,0.029416260150616297,-0.09226744235118285,0.1285287945337785,-0.05009375657020283
cat__ID_ARTISTA_11374,-0.0962320281480977,-0.07378015564440701,0.06617012099105067,-0.02125186685070948
cat__ID_ARTISTA_11376,-0.0801872652815794,-0.12736029514503358,0.06803159312169375,0.046702264305792
cat__ID_ARTISTA_11377,0.010639544239926713,0.04233798552034894,0.06051698933274741,-0.042755704648852276
cat__ID_ARTISTA_11378,-0.04625666770049128,-0.05469304468988128,0.07919702205896424,0.018022947808426223
cat__ID_ARTISTA_11382,-0.05515175601485632,0.08066820612533324,-0.4331445345600758,-0.1066611155051031
cat__ID_ARTISTA_11383,-0.09599153515099303,0.05478121147363679,-0.0708537882423274,0.020717719946083388
cat__ID_ARTISTA_11385,0.04869784268073041,-0.09393239140380359,0.08541809558017333,-0.2004930347258165
cat__ID_ARTISTA_11386,0.06128051272650306,-0.019751546783778808,0.017916261801474355,0.000221529019943572
cat__ID_ARTISTA_11393,0.01416708314783805,0.004678594369462005,0.010160541939602311,-0.030540434389845002
cat__ID_ARTISTA_11397,0.003371884248719776,0.127608469341705,-0.23184041709517855,0.05201848088656054
cat__ID_ARTISTA_11407,-0.13776451388500305,-0.02608058045424925,-0.044417517563912774,-0.11104848115969979
cat__ID_ARTISTA_11413,-0.18130926905633557,-0.02883252534126867,0.07682164706196447,0.016653963299842724
cat__ID_ARTISTA_11414,0.01914431241607272,0.10059435606866188,-0.004215535720925954,0.08769663832338494
cat__ID_ARTISTA_11415,0.043019748026013764,0.024904145942818045,0.02083732259349409,-0.13087301387586245
cat__ID_ARTISTA_11423,-0.11850273540032,0.09410240754183036,-0.09105408900028028,0.10007231239935094
cat__ID_ARTISTA_11424,-0.0033597523168558503,0.007924052187927485,0.03391987027913447,-0.054452092516815244
cat__ID_ARTISTA_11425,-0.27431992730990634,-0.05444308684299163,0.13988356773034674,-0.18350714478122887
cat__ID_ARTISTA_11435,-0.0364655664063456,0.07888988947868592,-0.01797949470063365,0.03641441240177623
cat__ID_ARTISTA_11436,-0.03574942503505942,0.02393123640211069,0.020159895102739862,0.2303320956701486
cat__ID_ARTISTA_11437,-0.02767834039043113,0.06578751286253616,-0.04689942815531488,0.4348960889094216
cat__ID_ARTISTA_11449,-0.006722709622223451,0.0792942859009818,-0.04178876974262696,0.0444042219262405
cat__ID_ARTISTA_11451,-0.034037360598802496,-0.040369076823885575,0.0478927903150365,-0.12097614699212207
cat__ID_ARTISTA_11458,-0.037241922503639016,0.03191878920164498,-0.014920728444644971,-0.07892150716668439
cat__ID_ARTISTA_11459,0.05223601340098773,0.01650829455519,0.02585107221799112,0.28274836675995113
cat__ID_ARTISTA_11466,-0.07425838007856259,-0.0057087378181504105,0.047664219322154804,0.11210939147957227
cat__ID_ARTISTA_11468,-0.007878278863482123,0.05512603011171851,-0.02977109946884965,-0.04490594336648448
cat__ID_ARTISTA_11469,0.06222741818413127,-0.06867252416907713,0.023490385262508958,-0.08512827496618088
cat__ID_ARTISTA_11470,-0.04159723095428758,0.034859187892961226,-0.026383979419381306,-0.11841347065947473
cat__ID_ARTISTA_11477,-0.04503456142129574,0.01902112797252943,-0.04706486535528149,0.1400084032789284
cat__ID_ARTISTA_11481,-0.10714546513466294,0.09313132115758542,-0.11005682078464898,0.027805095516522084
cat__ID_ARTISTA_11483,-0.07252910411090593,-0.0980186320094561,0.141870658382014,-0.10642179493538212
cat__ID_ARTISTA_11491,-0.0010822577805929406,-0.020306948036628504,0.06994349839986794,-0.01932849578404927
cat__ID_ARTISTA_11497,0.10235153442531564,0.023798604486857784,0.03880349177675551,-0.05463826764173889
cat__ID_ARTISTA_11498,0.02868139745844381,0.06851148280019852,-0.02595813147857725,-0.027929200991782154
cat__ID_ARTISTA_11500,0.08751373272754133,-0.0010457609416830368,0.058445056588997395,-0.04323507145024381
cat__ID_ARTISTA_11503,-0.09737007437289387,-0.007947687224513028,0.02617275562088489,-0.1228888210050018
cat__ID_ARTISTA_11511,0.0005766266319172533,0.08145186228356041,-0.05792741575219489,-0.014001579618856628
cat__ID_ARTISTA_11513,-0.0043637694257357435,-0.010420809228089245,0.013656286232397504,0.05352739671198675
cat__ID_ARTISTA_11520,-0.08477349697905218,0.051375027721068695,0.06162941704381169,-0.16545679437649077
cat__ID_ARTISTA_11523,0.028033948534748932,-0.11347941842400558,-0.00869617747139316,-0.04958581371659127
cat__ID_ARTISTA_11525,-0.014662037022306638,0.05593618877669049,0.06261389878922606,0.061941687348536965
cat__ID_ARTISTA_11529,0.027158113450415435,0.005051773652067156,0.18898795238070507,-0.17235990641216276
cat__ID_ARTISTA_11530,0.040335422699590506,-0.006942046488363803,0.01948959825520109,-0.0646290812035809
cat__ID_ARTISTA_11535,0.11787832717454991,-0.034506604628965654,0.07159101412922428,0.1045888689690191
cat__ID_ARTISTA_11536,0.14280441995229065,0.07326195724668493,0.11809527497104996,0.07136844120735963
cat__ID_ARTISTA_11539,0.0018265716938856895,-0.028363504691499848,0.010759867692296032,-0.08700095925359898
cat__ID_ARTISTA_11540,-0.35348997524407305,0.07530343115812915,0.06349659257019119,0.32062418215330124
cat__ID_ARTISTA_11543,0.06071421410697811,0.024159516653008174,-0.03583020676072596,-0.03306276909078743
